id,first_name,last_name,height,weight,birth_date,position,team,number,active,photo_url,latest_price,latest_price_updated,day_start_price,day_start_price_updated,last_modified
14534,Bobby,Wagner,"6'0"",242,"1990-06-27 04:00:00",ILB,SEA,54,1,https://s3-us-west-2.amazonaws.com/static.fan,-10,"2022-07-02 01:55:00",-10,"2022-07-02 00:00:00",NULL
14536,Russell,Wilson,"5'11"",215,"1988-11-29 05:00:00",QB,SEA,3,1,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/14536.png,29.39,"2022-07-02 01:55:00",29.39,"2022-07-02 00:00:00",NULL
14567,Josh,Harris,"6'1"",224,"1989-04-27 00:00:00",LS,ATL,47,1,https://s3-us-west-2.amazonaws.com/static.fan,-10,"2022-07-02 01:55:00",-10,"2022-07-02 00:00:00",NULL
14583,Bruce,Irvin,"6'3"",250,"1987-11-01 00:00:00",OLB,SEA,51,1,https://s3-us-west-2.amazonaws.com/static.fan,-10,"2022-07-02 01:55:00",-10,"2022-07-02 00:00:00",NULL
14585,J.R.,Sweezy,"6'5"",310,"1989-04-08 04:00:00",G,ARI,64,1,https://s3-us-west-2.amazonaws.com/static.fan,-10,"2022-07-02 01:55:00",-10,"2022-07-02 00:00:00",NULL
14587,Josh,Gordon,"6'3"",225,"1991-04-13 00:00:00",WR,SEA,NULL,1,https://s3-us-west-2.amazonaws.com/static.fan,0,NULL,0,NULL,NULL
14590,Beau,Brinkley,"6'4"",260,"1990-01-25 00:00:00",LS,TEN,48,1,https://s3-us-west-2.amazonaws.com/static.fan,-5.34,"2022-07-02 01:55:00",-5.34,"2022-07-02 00:00:00",NULL
14635,Mark,Barron,"6'1"",213,"1989-10-27 00:00:00",ILB,DEN,42,1,https://s3-us-west-2.amazonaws.com/static.fan,0,NULL,0,NULL,NULL
14646,Olivier,Vernon,"6'2"",262,"1990-10-07 00:00:00",DE,CLE,54,1,https://s3-us-west-2.amazonaws.com/static.fan,-5.34,"2022-07-02 01:55:00",-5.34,"2022-07-02 00:00:00",NULL
14650,David,DeCastro,"6'5"",316,"1990-01-11 00:00:00",G,PIT,66,1,https://s3-us-west-2.amazonaws.com/static.fan,-10,"2022-07-02 01:55:00",-10,"2022-07-02 00:00:00",NULL
14688,Justin,Tucker,"6'1"",183,"1989-11-21 00:00:00",K,BAL,9,1,https://s3-us-west-2.amazonaws.com/static.fan,-10,"2022-07-02 01:55:00",-10,"2022-07-02 00:00:00",NULL
14697,Greg,Zuerlein,"6'0"",191,"1987-12-27 00:00:00",K,DAL,2,1,https://s3-us-west-2.amazonaws.com/static.fan,-10,"2022-07-02 01:55:00",-10,"2022-07-02 00:00:00",NULL
14705,Ty,Nsekhe,"6'8"",330,"1985-10-27 00:00:00",OT,BUF,77,1,https://s3-us-west-2.amazonaws.com/static.fan,-10,"2022-07-02 01:55:00",-10,"2022-07-02 00:00:00",NULL
14711,Craig,Robertson,"6'1"",234,"1988-02-11 10:00:00",OLB,NO,52,1,https://s3-us-west-2.amazonaws.com/static.fan,-10,"2022-07-02 01:55:00",-10,"2022-07-02 00:00:00",NULL
14730,Neiko,Thorpe,"6'2"",210,"1990-02-11 00:00:00",CB,SEA,23,1,https://s3-us-west-2.amazonaws.com/static.fan,-10,"2022-07-02 01:55:00",-10,"2022-07-02 00:00:00",NULL
14740,Kai,Forbath,"5'11"",197,"1987-09-02 00:00:00",K,CAR,NULL,1,https://s3-us-west-2.amazonaws.com/static.fan,0,NULL,0,NULL,NULL
14743,Lawrence,Guy,"6'4"",315,"1990-03-17 00:00:00",DE,NE,93,1,https://s3-us-west-2.amazonaws.com/static.fan,-10,"2022-07-02 01:55:00",-10,"2022-07-02 00:00:00",NULL
14767,Anthony,"Levine Sr.","5'11"",207,"1987-03-27 00:00:00",SS,BAL,41,1,https://s3-us-west-2.amazonaws.com/static.fan,-5.34,"2022-07-02 01:55:00",-5.34,"2022-07-02 00:00:00",NULL
14776,Kyle,Nelson,"6'2"",240,"1986-10-03 00:00:00",LS,SF,86,1,https://s3-us-west-2.amazonaws.com/static.fan,-5.34,"2022-07-02 01:55:00",-5.34,"2022-07-02 00:00:00",NULL
14783,James,Develin,"6'3"",255,"1988-07-23 00:00:00",FB,NULL,NULL,0,https://s3-us-west-2.amazonaws.com/static.fan,0,NULL,0,NULL,NULL
14786,Patrick,DiMarco,"6'1"",234,"1989-04-30 00:00:00",FB,NULL,NULL,0,https://s3-us-west-2.amazonaws.com/static.fan,0,NULL,0,NULL,NULL
14789,Jamize,Olawale,"6'1"",240,"1989-04-17 00:00:00",FB,DAL,49,1,https://s3-us-west-2.amazonaws.com/static.fan,-10,"2022-07-02 01:55:00",-10,"2022-07-02 00:00:00",NULL
14791,Tom,Compton,"6'6"",315,"1989-05-10 00:00:00",G,SF,66,1,https://s3-us-west-2.amazonaws.com/static.fan,-10,"2022-07-02 01:55:00",-10,"2022-07-02 00:00:00",NULL
14793,DeShawn,Shead,"6'1"",220,"1988-06-28 00:00:00",CB,NULL,35,0,https://s3-us-west-2.amazonaws.com/static.fan,0,NULL,0,NULL,NULL
14795,Josh,Bellamy,"6'0"",208,"1989-05-18 00:00:00",WR,NULL,NULL,0,https://s3-us-west-2.amazonaws.com/static.fan,0,NULL,0,NULL,NULL
14828,Chris,Hogan,"6'1"",210,"1987-10-24 00:00:00",WR,NYJ,15,1,https://s3-us-west-2.amazonaws.com/static.fan,-9.96,"2022-07-02 01:55:00",-9.96,"2022-07-02 00:00:00",NULL
14851,Damion,Square,"6'2"",293,"1989-02-06 00:00:00",NT,LAC,71,1,https://s3-us-west-2.amazonaws.com/static.fan,-10,"2022-07-02 01:55:00",-10,"2022-07-02 00:00:00",NULL
14855,Matt,Barkley,"6'2"",234,"1990-09-08 00:00:00",QB,BUF,5,1,https://s3-us-west-2.amazonaws.com/static.fan,-10,"2022-07-02 01:55:00",-10,"2022-07-02 00:00:00",NULL
14856,Zach,Ertz,"6'5"",250,"1990-11-10 00:00:00",TE,PHI,86,1,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/14856.png,-0.380001,"2022-07-02 01:55:00",-0.380001,"2022-07-02 00:00:00",NULL
14857,Lane,Johnson,"6'6"",317,"1990-05-08 00:00:00",OT,PHI,65,1,https://s3-us-west-2.amazonaws.com/static.fan,-10,"2022-07-02 01:55:00",-10,"2022-07-02 00:00:00",NULL
14860,Jordan,Poyer,"6'0"",191,"1991-04-25 00:00:00",SS,BUF,21,1,https://s3-us-west-2.amazonaws.com/static.fan,-10,"2022-07-02 01:55:00",-10,"2022-07-02 00:00:00",NULL
14864,Kiko,Alonso,"6'3"",239,"1990-08-14 00:00:00",ILB,NO,54,1,https://s3-us-west-2.amazonaws.com/static.fan,0,NULL,0,NULL,NULL
14865,Marquise,Goodwin,"5'9"",180,"1990-11-19 00:00:00",WR,PHI,13,1,https://s3-us-west-2.amazonaws.com/static.fan,-10,"2022-07-02 01:55:00",-10,"2022-07-02 00:00:00",NULL
14867,Dustin,Hopkins,"6'2"",205,"1990-10-01 04:00:00",K,WAS,3,1,https://s3-us-west-2.amazonaws.com/static.fan,-10,"2022-07-02 01:55:00",-10,"2022-07-02 00:00:00",NULL
14871,Robert,Woods,"6'0"",195,"1992-04-10 04:00:00",WR,LAR,17,1,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/14871.png,22.05,"2022-07-02 01:55:00",22.05,"2022-07-02 00:00:00",NULL
14875,Dion,Jordan,"6'6"",284,"1990-03-05 00:00:00",DE,SF,96,1,https://s3-us-west-2.amazonaws.com/static.fan,0,NULL,0,NULL,NULL
14877,Caleb,Sturgis,"5'10"",188,"1989-08-09 00:00:00",K,NULL,6,0,https://s3-us-west-2.amazonaws.com/static.fan,0,NULL,0,NULL,NULL
14878,Jamar,Taylor,"5'11"",192,"1990-09-29 00:00:00",CB,NULL,NULL,0,https://s3-us-west-2.amazonaws.com/static.fan,0,NULL,0,NULL,NULL
14885,Jamie,"Collins Sr.","6'3"",255,"1989-10-20 00:00:00",LB,DET,58,1,https://s3-us-west-2.amazonaws.com/static.fan,-5.34,"2022-07-02 01:55:00",-5.34,"2022-07-02 00:00:00",NULL
14887,Duron,Harmon,"6'1"",205,"1991-01-24 00:00:00",SS,DET,26,1,https://s3-us-west-2.amazonaws.com/static.fan,-5.34,"2022-07-02 01:55:00",-5.34,"2022-07-02 00:00:00",NULL
14888,Logan,Ryan,"5'11"",195,"1991-02-09 00:00:00",CB,NYG,23,1,https://s3-us-west-2.amazonaws.com/static.fan,-10,"2022-07-02 01:55:00",-10,"2022-07-02 00:00:00",NULL
14890,Oday,Aboushi,"6'5"",315,"1991-06-05 00:00:00",G,DET,76,1,https://s3-us-west-2.amazonaws.com/static.fan,-5.34,"2022-07-02 01:55:00",-5.34,"2022-07-02 00:00:00",NULL
14894,Sheldon,Richardson,"6'3"",294,"1990-11-29 00:00:00",DT,CLE,98,1,https://s3-us-west-2.amazonaws.com/static.fan,-10,"2022-07-02 01:55:00",-10,"2022-07-02 00:00:00",NULL
14895,Geno,Smith,"6'3"",221,"1990-10-10 04:00:00",QB,SEA,7,1,https://s3-us-west-2.amazonaws.com/static.fan,-10,"2022-07-02 01:55:00",-10,"2022-07-02 00:00:00",NULL
14896,Brian,Winters,"6'4"",320,"1991-07-10 00:00:00",G,BUF,66,1,https://s3-us-west-2.amazonaws.com/static.fan,-10,"2022-07-02 01:55:00",-10,"2022-07-02 00:00:00",NULL
14900,Ryan,Jensen,"6'4"",319,"1991-05-27 08:00:00",C,TB,66,1,https://s3-us-west-2.amazonaws.com/static.fan,0,NULL,0,NULL,NULL
14901,Kyle,Juszczyk,"6'1"",235,"1991-04-23 00:00:00",FB,SF,44,1,https://s3-us-west-2.amazonaws.com/static.fan,-5.34,"2022-07-02 01:55:00",-5.34,"2022-07-02 00:00:00",NULL
14904,John,Simon,"6'2"",260,"1990-10-14 00:00:00",DE,NE,55,1,https://s3-us-west-2.amazonaws.com/static.fan,-10,"2022-07-02 01:55:00",-10,"2022-07-02 00:00:00",NULL
14905,Rick,Wagner,"6'6"",308,"1989-10-21 00:00:00",OT,GB,71,1,https://s3-us-west-2.amazonaws.com/static.fan,-5.34,"2022-07-02 01:55:00",-5.34,"2022-07-02 00:00:00",NULL
14906,Brandon,Williams,"6'1"",336,"1989-02-21 00:00:00",NT,BAL,98,1,https://s3-us-west-2.amazonaws.com/static.fan,-10,"2022-07-02 01:55:00",-10,"2022-07-02 00:00:00",NULL
14916,Giovani,Bernard,"5'9"",205,"1991-11-22 00:00:00",RB,CIN,25,1,https://s3-us-west-2.amazonaws.com/static.fan,-9.74,"2022-07-02 01:55:00",-9.74,"2022-07-02 00:00:00",NULL
14917,Rex,Burkhead,"5'10"",215,"1990-07-02 00:00:00",RB,NE,34,1,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/14917.png,8.92,"2022-07-02 01:55:00",8.92,"2022-07-02 00:00:00",NULL
14918,Tyler,Eifert,"6'6"",255,"1990-09-08 00:00:00",TE,JAX,88,1,https://s3-us-west-2.amazonaws.com/static.fan,-9.94,"2022-07-02 01:55:00",-9.94,"2022-07-02 00:00:00",NULL
14922,Margus,Hunt,"6'8"",277,"1987-07-14 00:00:00",NT,NO,95,1,https://s3-us-west-2.amazonaws.com/static.fan,-10,"2022-07-02 01:55:00",-10,"2022-07-02 00:00:00",NULL
14925,Shawn,Williams,"6'0"",212,"1991-05-13 00:00:00",SS,CIN,36,1,https://s3-us-west-2.amazonaws.com/static.fan,-10,"2022-07-02 01:55:00",-10,"2022-07-02 00:00:00",NULL
14946,Armonty,Bryant,"6'4"",263,"1990-05-20 00:00:00",DE,NULL,98,0,https://s3-us-west-2.amazonaws.com/static.fan,0,NULL,0,NULL,NULL
14949,Barkevious,Mingo,"6'5"",235,"1990-10-04 00:00:00",OLB,CHI,50,1,https://s3-us-west-2.amazonaws.com/static.fan,-10,"2022-07-02 01:55:00",-10,"2022-07-02 00:00:00",NULL
14959,Chris,Hubbard,"6'4"",295,"1991-04-23 00:00:00",OT,CLE,74,1,https://s3-us-west-2.amazonaws.com/static.fan,-10,"2022-07-02 01:55:00",-10,"2022-07-02 00:00:00",NULL
14967,Le'Veon,Bell,"6'1"",225,"1992-02-18 00:00:00",RB,NYJ,26,1,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/14967.png,-1.11,"2022-07-02 01:55:00",-1.11,"2022-07-02 00:00:00",NULL
14971,Landry,Jones,"6'4"",225,"1989-04-04 00:00:00",QB,NULL,2,0,https://s3-us-west-2.amazonaws.com/static.fan,0,NULL,0,NULL,NULL
14972,Shamarko,Thomas,"5'9"",213,"1991-02-01 00:00:00",SS,NULL,38,0,https://s3-us-west-2.amazonaws.com/static.fan,0,NULL,0,NULL,NULL
14974,Nick,Williams,"6'4"",310,"1990-02-21 00:00:00",DT,DET,97,1,https://s3-us-west-2.amazonaws.com/static.fan,-5.34,"2022-07-02 01:55:00",-5.34,"2022-07-02 00:00:00",NULL
14975,Vince,Williams,"6'1"",233,"1989-12-27 00:00:00",ILB,PIT,98,1,https://s3-us-west-2.amazonaws.com/static.fan,-10,"2022-07-02 01:55:00",-10,"2022-07-02 00:00:00",NULL
14978,Justin,Hunter,"6'4"",196,"1991-05-20 00:00:00",WR,NULL,11,0,https://s3-us-west-2.amazonaws.com/static.fan,0,NULL,0,NULL,NULL
14979,Brian,Schwenke,"6'3"",314,"1991-03-22 00:00:00",G,NULL,NULL,0,https://s3-us-west-2.amazonaws.com/static.fan,0,NULL,0,NULL,NULL
14981,Chance,Warmack,"6'2"",323,"1991-09-14 00:00:00",G,SEA,65,1,https://s3-us-west-2.amazonaws.com/static.fan,-10,"2022-07-02 01:55:00",-10,"2022-07-02 00:00:00",NULL
14983,Blidi,Wreh-Wilson,"6'1"",190,"1989-12-05 10:00:00",CB,ATL,33,1,https://s3-us-west-2.amazonaws.com/static.fan,-10,"2022-07-02 01:55:00",-10,"2022-07-02 00:00:00",NULL
14985,Ryan,Griffin,"6'6"",255,"1990-01-11 00:00:00",TE,NYJ,84,1,https://s3-us-west-2.amazonaws.com/static.fan,-10,"2022-07-02 01:55:00",-10,"2022-07-02 00:00:00",NULL
14986,DeAndre,Hopkins,"6'1"",214,"1992-06-06 00:00:00",WR,ARI,10,1,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/14986.png,65.63,"2022-07-02 01:55:00",65.63,"2022-07-02 00:00:00",NULL
14988,David,Quessenberry,"6'5"",310,"1990-08-24 00:00:00",OT,TEN,72,1,https://s3-us-west-2.amazonaws.com/static.fan,0,NULL,0,NULL,NULL
14989,D.J.,Swearinger,"5'10"",205,"1991-09-01 00:00:00",FS,NO,36,1,https://s3-us-west-2.amazonaws.com/static.fan,-5.34,"2022-07-02 01:55:00",-5.34,"2022-07-02 00:00:00",NULL
14996,Brandon,McManus,"6'3"",201,"1991-07-25 00:00:00",K,DEN,8,1,https://s3-us-west-2.amazonaws.com/static.fan,-8.6,"2022-07-02 01:55:00",-8.6,"2022-07-02 00:00:00",NULL
15008,Hugh,Thornton,"6'3"",320,"1991-06-28 00:00:00",G,NULL,69,0,https://s3-us-west-2.amazonaws.com/static.fan,0,NULL,0,NULL,NULL
15010,Kerwynn,Williams,"5'8"",195,"1991-06-09 00:00:00",RB,NULL,30,0,https://s3-us-west-2.amazonaws.com/static.fan,0,NULL,0,NULL,NULL
15011,Chris,Banjo,"5'10"",207,"1990-02-26 05:00:00",FS,ARI,31,1,https://s3-us-west-2.amazonaws.com/static.fan,-10,"2022-07-02 01:55:00",-10,"2022-07-02 00:00:00",NULL
15012,Jonathan,Cyprien,"6'1"",211,"1990-07-29 00:00:00",DB,SF,32,1,https://s3-us-west-2.amazonaws.com/static.fan,0,NULL,0,NULL,NULL
15020,CJ,Anderson,"5'8"",224,"1991-02-10 00:00:00",RB,NULL,26,0,https://s3-us-west-2.amazonaws.com/static.fan,0,NULL,0,NULL,NULL
15029,Lerentee,McCray,"6'3"",249,"1990-08-26 00:00:00",DE,JAX,55,1,https://s3-us-west-2.amazonaws.com/static.fan,-10,"2022-07-02 01:55:00",-10,"2022-07-02 00:00:00",NULL
15038,Tavarres,King,"6'0"",189,"1990-07-14 00:00:00",WR,NULL,12,0,https://s3-us-west-2.amazonaws.com/static.fan,0,NULL,0,NULL,NULL
15041,Kayvon,Webster,"5'11"",190,"1991-02-01 00:00:00",DB,NULL,NULL,0,https://s3-us-west-2.amazonaws.com/static.fan,0,NULL,0,NULL,NULL
15042,Sylvester,Williams,"6'2"",328,"1988-11-21 05:00:00",DT,NULL,NULL,0,https://s3-us-west-2.amazonaws.com/static.fan,0,NULL,0,NULL,NULL
15046,Eric,Fisher,"6'7"",315,"1991-01-05 05:00:00",OT,KC,72,1,https://s3-us-west-2.amazonaws.com/static.fan,-10,"2022-07-02 01:55:00",-10,"2022-07-02 00:00:00",NULL
15048,Travis,Kelce,"6'5"",260,"1989-10-05 04:00:00",TE,KC,87,1,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/15048.png,23.7,"2022-07-02 01:55:00",23.7,"2022-07-02 00:00:00",NULL
15049,Eric,Kush,"6'4"",317,"1989-09-09 00:00:00",C,NULL,NULL,0,https://s3-us-west-2.amazonaws.com/static.fan,0,NULL,0,NULL,NULL
15063,John,Wetzel,"6'7"",328,"1991-07-18 00:00:00",OT,ATL,75,1,https://s3-us-west-2.amazonaws.com/static.fan,0,NULL,0,NULL,NULL
15066,Brice,Butler,"6'3"",205,"1990-01-29 00:00:00",WR,NULL,14,0,https://s3-us-west-2.amazonaws.com/static.fan,0,NULL,0,NULL,NULL
15067,D.J.,Hayden,"5'11"",190,"1990-06-27 00:00:00",CB,JAX,25,1,https://s3-us-west-2.amazonaws.com/static.fan,-10,"2022-07-02 01:55:00",-10,"2022-07-02 00:00:00",NULL
15069,Stacy,McGee,"6'3"",340,"1990-01-17 10:00:00",DE,NULL,NULL,0,https://s3-us-west-2.amazonaws.com/static.fan,0,NULL,0,NULL,NULL
15071,Latavius,Murray,"6'3"",230,"1990-01-18 00:00:00",RB,NO,28,1,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/15071.png,-0.0499999,"2022-07-02 01:55:00",-0.0499999,"2022-07-02 00:00:00",NULL
15076,Keenan,Allen,"6'2"",211,"1992-04-27 04:00:00",WR,LAC,13,1,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/15076.png,12.78,"2022-07-02 01:55:00",12.78,"2022-07-02 00:00:00",NULL
15077,D.J.,Fluker,"6'5"",342,"1991-03-13 05:00:00",G,BAL,70,1,https://s3-us-west-2.amazonaws.com/static.fan,-5.34,"2022-07-02 01:55:00",-5.34,"2022-07-02 00:00:00",NULL
15079,Manti,Te'o,"6'1"",241,"1991-01-26 00:00:00",ILB,NULL,NULL,0,https://s3-us-west-2.amazonaws.com/static.fan,0,NULL,0,NULL,NULL
15083,Travis,Frederick,"6'4"",320,"1991-01-01 00:00:00",C,NULL,NULL,0,https://s3-us-west-2.amazonaws.com/static.fan,0,NULL,0,NULL,NULL
15086,B.W.,Webb,"5'11"",188,"1990-01-07 00:00:00",CB,NULL,NULL,0,https://s3-us-west-2.amazonaws.com/static.fan,0,NULL,0,NULL,NULL
15087,J.J.,Wilcox,"6'0"",212,"1991-02-14 00:00:00",DB,NULL,NULL,0,https://s3-us-west-2.amazonaws.com/static.fan,0,NULL,0,NULL,NULL
15088,Terrance,Williams,"6'2"",208,"1989-09-18 00:00:00",WR,NULL,83,0,https://s3-us-west-2.amazonaws.com/static.fan,0,NULL,0,NULL,NULL
15090,Johnathan,Hankins,"6'3"",340,"1992-03-30 00:00:00",DT,LV,90,1,https://s3-us-west-2.amazonaws.com/static.fan,-10,"2022-07-02 01:55:00",-10,"2022-07-02 00:00:00",NULL
15092,Damontre,Moore,"6'4"",260,"1992-09-11 00:00:00",DE,SEA,99,1,https://s3-us-west-2.amazonaws.com/static.fan,-10,"2022-07-02 01:55:00",-10,"2022-07-02 00:00:00",NULL
15094,Justin,Pugh,"6'5"",311,"1990-08-15 04:00:00",G,ARI,67,1,https://s3-us-west-2.amazonaws.com/static.fan,-10,"2022-07-02 01:55:00",-10,"2022-07-02 00:00:00",NULL
15096,David,Amerson,"6'1"",205,"1991-12-08 00:00:00",CB,NULL,38,0,https://s3-us-west-2.amazonaws.com/static.fan,0,NULL,0,NULL,NULL
15100,Jordan,Reed,"6'2"",236,"1990-07-03 00:00:00",TE,SF,81,1,https://s3-us-west-2.amazonaws.com/static.fan,-5.34,"2022-07-02 01:55:00",-5.34,"2022-07-02 00:00:00",NULL
15102,Chris,Thompson,"5'8"",195,"1990-10-20 04:00:00",RB,JAX,34,1,https://s3-us-west-2.amazonaws.com/static.fan,-9.95,"2022-07-02 01:55:00",-9.95,"2022-07-02 00:00:00",NULL
15112,Tress,Way,"6'1"",220,"1990-04-18 04:00:00",P,WAS,5,1,https://s3-us-west-2.amazonaws.com/static.fan,-10,"2022-07-02 01:55:00",-10,"2022-07-02 00:00:00",NULL
15113,Jon,Bostic,"6'1"",245,"1991-05-05 04:00:00",ILB,WAS,53,1,https://s3-us-west-2.amazonaws.com/static.fan,-10,"2022-07-02 01:55:00",-10,"2022-07-02 00:00:00",NULL
15115,Kyle,Long,"6'6"",311,"1988-12-05 00:00:00",G,NULL,75,0,https://s3-us-west-2.amazonaws.com/static.fan,0,NULL,0,NULL,NULL
15116,Jordan,Mills,"6'5"",316,"1990-12-24 00:00:00",OT,NULL,NULL,0,https://s3-us-west-2.amazonaws.com/static.fan,0,NULL,0,NULL,NULL
15122,Ziggy,Ansah,"6'5"",275,"1989-05-29 00:00:00",DE,SF,98,1,https://s3-us-west-2.amazonaws.com/static.fan,0,NULL,0,NULL,NULL
15125,Sam,Martin,"6'1"",205,"1990-02-27 00:00:00",P,DEN,6,1,https://s3-us-west-2.amazonaws.com/static.fan,-8.6,"2022-07-02 01:55:00",-8.6,"2022-07-02 00:00:00",NULL
15126,Theo,Riddick,"5'9"",201,"1991-05-04 00:00:00",RB,LV,35,1,https://s3-us-west-2.amazonaws.com/static.fan,0,NULL,0,NULL,NULL
15127,Darius,Slay,"6'0"",190,"1991-01-01 00:00:00",CB,PHI,24,1,https://s3-us-west-2.amazonaws.com/static.fan,-10,"2022-07-02 01:55:00",-10,"2022-07-02 00:00:00",NULL
15131,David,Bakhtiari,"6'4"",310,"1991-09-30 04:00:00",OT,GB,69,1,https://s3-us-west-2.amazonaws.com/static.fan,-5.34,"2022-07-02 01:55:00",-5.34,"2022-07-02 00:00:00",NULL
15136,Micah,Hyde,"6'0"",197,"1990-12-31 00:00:00",FS,BUF,23,1,https://s3-us-west-2.amazonaws.com/static.fan,-10,"2022-07-02 01:55:00",-10,"2022-07-02 00:00:00",NULL
15137,Datone,Jones,"6'4"",285,"1990-07-24 00:00:00",DE,LV,95,1,https://s3-us-west-2.amazonaws.com/static.fan,0,NULL,0,NULL,NULL
15140,JC,Tretter,"6'4"",307,"1991-02-12 00:00:00",C,CLE,64,1,https://s3-us-west-2.amazonaws.com/static.fan,-10,"2022-07-02 01:55:00",-10,"2022-07-02 00:00:00",NULL
15150,Cordarrelle,Patterson,"6'2"",238,"1991-03-17 00:00:00",WR,CHI,84,1,https://s3-us-west-2.amazonaws.com/static.fan,-9.9,"2022-07-02 01:55:00",-9.9,"2022-07-02 00:00:00",NULL
15151,Xavier,Rhodes,"6'1"",218,"1990-06-19 00:00:00",CB,IND,27,1,https://s3-us-west-2.amazonaws.com/static.fan,-10,"2022-07-02 01:55:00",-10,"2022-07-02 00:00:00",NULL
15177,Robert,Alford,"5'10"",186,"1988-11-01 00:00:00",CB,ARI,23,1,https://s3-us-west-2.amazonaws.com/static.fan,0,NULL,0,NULL,NULL
15183,Desmond,Trufant,"6'0"",190,"1990-09-10 00:00:00",CB,DET,23,1,https://s3-us-west-2.amazonaws.com/static.fan,-5.34,"2022-07-02 01:55:00",-5.34,"2022-07-02 00:00:00",NULL
15185,Kenjon,Barner,"5'9"",195,"1989-04-28 00:00:00",RB,TB,44,1,https://s3-us-west-2.amazonaws.com/static.fan,0,NULL,0,NULL,NULL
15186,A.J.,Klein,"6'1"",240,"1991-07-30 00:00:00",OLB,BUF,54,1,https://s3-us-west-2.amazonaws.com/static.fan,-10,"2022-07-02 01:55:00",-10,"2022-07-02 00:00:00",NULL
15188,Star,Lotulelei,"6'2"",315,"1989-12-20 00:00:00",DT,BUF,98,1,https://s3-us-west-2.amazonaws.com/static.fan,-10,"2022-07-02 01:55:00",-10,"2022-07-02 00:00:00",NULL
15189,Kawann,Short,"6'3"",315,"1989-02-02 00:00:00",DT,CAR,99,1,https://s3-us-west-2.amazonaws.com/static.fan,-5.34,"2022-07-02 01:55:00",-5.34,"2022-07-02 00:00:00",NULL
15190,Ryan,Griffin,"6'5"",210,"1989-11-17 00:00:00",QB,TB,4,1,https://s3-us-west-2.amazonaws.com/static.fan,0,NULL,0,NULL,NULL
15193,Terron,Armstead,"6'5"",304,"1991-07-23 00:00:00",OT,NO,72,1,https://s3-us-west-2.amazonaws.com/static.fan,-10,"2022-07-02 01:55:00",-10,"2022-07-02 00:00:00",NULL
15194,John,Jenkins,"6'3"",327,"1989-07-11 00:00:00",NT,CHI,90,1,https://s3-us-west-2.amazonaws.com/static.fan,-5.34,"2022-07-02 01:55:00",-5.34,"2022-07-02 00:00:00",NULL
15196,Kenny,Stills,"6'1"",202,"1992-04-22 00:00:00",WR,HOU,12,1,https://s3-us-west-2.amazonaws.com/static.fan,-9.96,"2022-07-02 01:55:00",-9.96,"2022-07-02 00:00:00",NULL
15197,Kenny,Vaccaro,"6'0"",214,"1991-02-15 00:00:00",SS,TEN,24,1,https://s3-us-west-2.amazonaws.com/static.fan,-5.34,"2022-07-02 01:55:00",-5.34,"2022-07-02 00:00:00",NULL
15200,William,Gholston,"6'6"",281,"1991-07-31 08:00:00",DE,TB,92,1,https://s3-us-west-2.amazonaws.com/static.fan,0,NULL,0,NULL,NULL
15201,Mike,Glennon,"6'7"",225,"1989-12-12 00:00:00",QB,JAX,2,1,https://s3-us-west-2.amazonaws.com/static.fan,-10,"2022-07-02 01:55:00",-10,"2022-07-02 00:00:00",NULL
15203,Steven,Means,"6'3"",263,"1990-09-16 00:00:00",DE,ATL,55,1,https://s3-us-west-2.amazonaws.com/static.fan,-10,"2022-07-02 01:55:00",-10,"2022-07-02 00:00:00",NULL
15206,Daren,Bates,"5'11"",225,"1990-11-27 00:00:00",ILB,TEN,56,1,https://s3-us-west-2.amazonaws.com/static.fan,0,NULL,0,NULL,NULL
15208,Cody,Davis,"6'2"",203,"1989-06-06 00:00:00",FS,NE,22,1,https://s3-us-west-2.amazonaws.com/static.fan,-10,"2022-07-02 01:55:00",-10,"2022-07-02 00:00:00",NULL
15215,Tavon,Austin,"5'8"",179,"1990-03-15 00:00:00",WR,SF,5,1,https://s3-us-west-2.amazonaws.com/static.fan,0,NULL,0,NULL,NULL
15220,Alec,Ogletree,"6'2"",242,"1991-09-25 00:00:00",ILB,NYJ,52,1,https://s3-us-west-2.amazonaws.com/static.fan,-8.6,"2022-07-02 01:55:00",-8.6,"2022-07-02 00:00:00",NULL
15226,Tyrann,Mathieu,"5'9"",190,"1992-05-13 04:00:00",SS,KC,32,1,https://s3-us-west-2.amazonaws.com/static.fan,-10,"2022-07-02 01:55:00",-10,"2022-07-02 00:00:00",NULL
15227,Kevin,Minter,"6'0"",246,"1990-12-03 00:00:00",ILB,TB,51,1,https://s3-us-west-2.amazonaws.com/static.fan,0,NULL,0,NULL,NULL
